"","participant","cue","response","response_order","condition"
"14559","MM_081","bench","park",3,"cl"
"14560","MM_081","careful","good",1,"cl"
"14561","MM_081","careful","gentle",2,"cl"
"14562","MM_081","careful","dainty",3,"cl"
"14563","MM_081","coke","drink",1,"cl"
"14564","MM_081","coke","soda",2,"cl"
"14565","MM_081","coke","pop",3,"cl"
"14566","MM_081","glasses","reading",1,"cl"
"14567","MM_081","glasses","sun",2,"cl"
"14568","MM_081","glasses","sight",3,"cl"
"14569","MM_081","little","baby",1,"cl"
"14570","MM_081","little","pet",2,"cl"
"14571","MM_081","little","hand",3,"cl"
"14572","MM_081","please","respect",1,"cl"
"14573","MM_081","please","able",2,"cl"
"14574","MM_081","please","asking",3,"cl"
"14575","MM_081","with","friend",1,"cl"
"14576","MM_081","with","family",2,"cl"
"14577","MM_081","with","her",3,"cl"
"14578","MM_081","shopping","peaceful",1,"cl"
"14579","MM_081","shopping","money",2,"cl"
"14580","MM_081","shopping","clothes",3,"cl"
"14581","MM_082","feed","hungry",1,"cl"
"14582","MM_082","feed","baby",2,"cl"
"14583","MM_082","feed","food",3,"cl"
"14584","MM_082","hi","hello",1,"cl"
"14585","MM_082","hi","hola",2,"cl"
"14586","MM_082","hi","greeting",3,"cl"
"14587","MM_082","game","boys",1,"cl"
"14588","MM_082","game","competition",2,"cl"
"14589","MM_082","game","computer",3,"cl"
"14590","MM_082","drive","car",1,"cl"
"14591","MM_082","drive","license",2,"cl"
"14592","MM_082","drive","adult",3,"cl"
"14593","MM_082","pillow","sleep",1,"cl"
"14594","MM_082","pillow","soft",2,"cl"
"14595","MM_082","pillow","bed",3,"cl"
"14596","MM_082","glasses","read",1,"cl"
"14597","MM_082","glasses","contacts",2,"cl"
"14598","MM_082","glasses","prescribed",3,"cl"
"14599","MM_082","climb","tree",1,"cl"
"14600","MM_082","climb","mountain",2,"cl"
"14601","MM_082","climb","difficult",3,"cl"
"14602","MM_082","like","heart",1,"cl"
"14603","MM_082","like","socialmedia",2,"cl"
"14604","MM_082","like","button",3,"cl"
"14605","MM_082","truck","car",1,"cl"
"14606","MM_082","truck","big",2,"cl"
"14607","MM_082","truck","wheels",3,"cl"
"14608","MM_082","wind","blow",1,"cl"
"14609","MM_082","wind","cold",2,"cl"
"14610","MM_082","wind","air",3,"cl"
"14611","MM_082","movie","silent",1,"cl"
"14612","MM_082","movie","horror",2,"cl"
"14613","MM_082","movie","popcorn",3,"cl"
"14614","MM_082","stand","legs",1,"cl"
"14615","MM_082","stand","straight",2,"cl"
"14616","MM_082","stand","",3,"cl"
"14617","MM_082","more","greater",1,"cl"
"14618","MM_082","more","alot",2,"cl"
"14619","MM_082","more","gain",3,"cl"
"14620","MM_082","pizza","food",1,"cl"
"14621","MM_082","pizza","pepporonni",2,"cl"
"14622","MM_082","pizza","party",3,"cl"
"14623","MM_082","please","thankyou",1,"cl"
"14624","MM_082","please","manner",2,"cl"
"14625","MM_082","please","ask",3,"cl"
"14626","MM_082","little","small",1,"cl"
"14627","MM_082","little","tiny",2,"cl"
"14628","MM_082","little","short",3,"cl"
"14629","MM_082","why","question",1,"cl"
"14630","MM_082","why","asking",2,"cl"
"14631","MM_082","why","child",3,"cl"
"14632","MM_082","bedroom","sleep",1,"cl"
"14633","MM_082","bedroom","bed",2,"cl"
"14634","MM_082","bedroom","covers",3,"cl"
"14635","MM_082","light","bright",1,"cl"
"14636","MM_082","light","lamp",2,"cl"
"14637","MM_082","light","sun",3,"cl"
"14638","MM_082","with","together",1,"cl"
"14639","MM_082","with","duo",2,"cl"
"14640","MM_082","with","",3,"cl"
"14641","MM_082","take","steal",1,"cl"
"14642","MM_082","take","want",2,"cl"
"14643","MM_082","take","mine",3,"cl"
"14644","MM_082","church","religion",1,"cl"
"14645","MM_082","church","jesus",2,"cl"
"14646","MM_082","church","bible",3,"cl"
"14647","MM_082","talk","communicate",1,"cl"
"14648","MM_082","talk","speak",2,"cl"
"14649","MM_082","talk","verbal",3,"cl"
"14650","MM_082","jump","high",1,"cl"
"14651","MM_082","jump","trampoline",2,"cl"
"14652","MM_082","jump","playful",3,"cl"
"14653","MM_082","buy","money",1,"cl"
"14654","MM_082","buy","store",2,"cl"
"14655","MM_082","buy","shop",3,"cl"
"14656","MM_082","bench","player",1,"cl"
"14657","MM_082","bench","sports",2,"cl"
"14658","MM_082","bench","meta",3,"cl"
"14659","MM_082","kiss","love",1,"cl"
"14660","MM_082","kiss","partner",2,"cl"
"14661","MM_082","kiss","smooch",3,"cl"
"14662","MM_082","run","jog",1,"cl"
"14663","MM_082","run","sprint",2,"cl"
"14664","MM_082","run","athletic",3,"cl"
"14665","MM_082","daddy","father",1,"cl"
"14666","MM_082","daddy","papa",2,"cl"
"14667","MM_082","daddy","dad",3,"cl"
"14668","MM_082","mine","yours",1,"cl"
"14669","MM_082","mine","owner",2,"cl"
"14670","MM_082","mine","",3,"cl"
"14671","MM_082","careful","gentle",1,"cl"
"14672","MM_082","careful","fragile",2,"cl"
"14673","MM_082","careful","quiet",3,"cl"
"14674","MM_082","shopping","buy",1,"cl"
"14675","MM_082","shopping","clothes",2,"cl"
"14676","MM_082","shopping","money",3,"cl"
"14677","MM_082","share","giving",1,"cl"
"14678","MM_082","share","care",2,"cl"
"14679","MM_082","share","love",3,"cl"
"14680","MM_082","sneaker","shoes",1,"cl"
"14681","MM_082","sneaker","nike",2,"cl"
"14682","MM_082","sneaker","adidas",3,"cl"
"14683","MM_082","doctor","nurse",1,"cl"
"14684","MM_082","doctor","hospital",2,"cl"
"14685","MM_082","doctor","patient",3,"cl"
"14686","MM_082","coke","cocacola",1,"cl"
"14687","MM_082","coke","soda",2,"cl"
"14688","MM_082","coke","carbonated",3,"cl"
"14689","MM_082","yogurt","dairy",1,"cl"
"14690","MM_082","yogurt","healthy",2,"cl"
"14691","MM_082","yogurt","flavors",3,"cl"
"14692","MM_082","dance","perform",1,"cl"
"14693","MM_082","dance","cheer",2,"cl"
"14694","MM_082","dance","hiphop",3,"cl"
"14695","MM_082","fine","",1,"cl"
"14696","MM_082","fine","",2,"cl"
"14697","MM_082","fine","",3,"cl"
"14698","MM_082","kitchen","cook",1,"cl"
"14699","MM_082","kitchen","dad",2,"cl"
"14700","MM_082","kitchen","pots",3,"cl"
"14701","MM_082","coffee","creamer",1,"cl"
"14702","MM_082","coffee","awake",2,"cl"
"14703","MM_082","coffee","caffeine",3,"cl"
"14704","MM_082","turn","swirl",1,"cl"
"14705","MM_082","turn","spin",2,"cl"
"14706","MM_082","turn","dance",3,"cl"
"14707","MM_082","thirsty","water",1,"cl"
"14708","MM_082","thirsty","drinks",2,"cl"
"14709","MM_082","thirsty","hot",3,"cl"
"14710","MM_082","yes","no",1,"cl"
"14711","MM_082","yes","okay",2,"cl"
"14712","MM_082","yes","",3,"cl"
"14713","MM_082","empty","space",1,"cl"
"14714","MM_082","empty","movein",2,"cl"
"14715","MM_082","empty","room",3,"cl"
"14716","MM_082","will","sign",1,"cl"
"14717","MM_082","will","paper",2,"cl"
"14718","MM_082","will","contract",3,"cl"
"14719","MM_082","tiny","small",1,"cl"
"14720","MM_082","tiny","little",2,"cl"
"14721","MM_082","tiny","mice",3,"cl"
"14722","MM_082","people","human",1,"cl"
"14723","MM_082","people","man",2,"cl"
"14724","MM_082","people","eukaryote",3,"cl"
"14725","MM_082","purse","bag",1,"cl"
"14726","MM_082","purse","women",2,"cl"
"14727","MM_082","purse","holder",3,"cl"
"14728","MM_082","love","relationship",1,"cl"
"14729","MM_082","love","sex",2,"cl"
"14730","MM_082","love","suport",3,"cl"
"14731","MM_082","teacher","student",1,"cl"
"14732","MM_082","teacher","teaches",2,"cl"
"14733","MM_082","teacher","school",3,"cl"
"14734","MM_082","mommy","mom",1,"cl"
"14735","MM_082","mommy","mama",2,"cl"
"14736","MM_082","mommy","mother",3,"cl"
"14737","MM_082","high","smoke",1,"cl"
"14738","MM_082","high","weed",2,"cl"
"14739","MM_082","high","drugs",3,"cl"
"14740","MM_082","hat","cap",1,"cl"
"14741","MM_082","hat","beanie",2,"cl"
"14742","MM_082","hat","hairnet",3,"cl"
"14743","MM_082","tiger","lsu",1,"cl"
"14744","MM_082","tiger","animal",2,"cl"
"14745","MM_082","tiger","orange",3,"cl"
"14746","MM_082","hug","care",1,"cl"
"14747","MM_082","hug","love",2,"cl"
"14748","MM_082","hug","physical",3,"cl"
"14749","MM_082","show","movie",1,"cl"
"14750","MM_082","show","theater",2,"cl"
"14751","MM_082","show","silent",3,"cl"
"14752","MM_082","ankle","injury",1,"cl"
"14753","MM_082","ankle","sports",2,"cl"
"14754","MM_082","ankle","icepack",3,"cl"
"14755","MM_082","medicine","doctor",1,"cl"
"14756","MM_082","medicine","cvs",2,"cl"
"14757","MM_082","medicine","walgreens",3,"cl"
"14758","MM_082","try","hard",1,"cl"
"14759","MM_082","try","",2,"cl"
"14760","MM_082","try","",3,"cl"
"14761","MM_083","share","caring",1,"n"
"14762","MM_083","share","fair",2,"n"
"14763","MM_083","share","toy",3,"n"
"14764","MM_083","buy","money",1,"n"
"14765","MM_083","buy","store",2,"n"
"14766","MM_083","buy","car",3,"n"
"14767","MM_083","fine","boy",1,"n"
"14768","MM_083","fine","cry",2,"n"
"14769","MM_083","fine","sad",3,"n"
"14770","MM_083","like","kiss",1,"n"
"14771","MM_083","like","food",2,"n"
"14772","MM_083","like","tv",3,"n"
"14773","MM_083","will","do",1,"n"
"14774","MM_083","will","complete",2,"n"
"14775","MM_083","will","behave",3,"n"
"14776","MM_083","kitchen","food",1,"n"
"14777","MM_083","kitchen","stove",2,"n"
"14778","MM_083","kitchen","fridge",3,"n"
"14779","MM_083","love","kiss",1,"n"
"14780","MM_083","love","hug",2,"n"
"14781","MM_083","love","heart",3,"n"
"14782","MM_083","empty","sad",1,"n"
"14783","MM_083","empty","clean",2,"n"
"14784","MM_083","empty","organize",3,"n"
"14785","MM_083","mommy","baby",1,"n"
"14786","MM_083","mommy","child",2,"n"
"14787","MM_083","mommy","family",3,"n"
"14788","MM_083","tiger","college",1,"n"
"14789","MM_083","tiger","football",2,"n"
"14790","MM_083","tiger","purple",3,"n"
"14791","MM_083","take","steal",1,"n"
"14792","MM_083","take","give",2,"n"
"14793","MM_083","take","have",3,"n"
"14794","MM_083","mine","possessive",1,"n"
"14795","MM_083","mine","steal",2,"n"
"14796","MM_083","mine","take",3,"n"
"14797","MM_083","light","sun",1,"n"
"14798","MM_083","light","shine",2,"n"
"14799","MM_083","light","bright",3,"n"
"14800","MM_083","sneaker","shoes",1,"n"
"14801","MM_083","sneaker","nike",2,"n"
"14802","MM_083","sneaker","hoka",3,"n"
"14803","MM_083","bedroom","bed",1,"n"
"14804","MM_083","bedroom","cozy",2,"n"
"14805","MM_083","bedroom","space",3,"n"
"14806","MM_083","stand","tall",1,"n"
"14807","MM_083","stand","feet",2,"n"
"14808","MM_083","stand","legs",3,"n"
"14809","MM_083","high","swing",1,"n"
"14810","MM_083","high","slide",2,"n"
"14811","MM_083","high","rollacoaster",3,"n"
"14812","MM_083","pizza","sauce",1,"n"
"14813","MM_083","pizza","pepperoni",2,"n"
"14814","MM_083","pizza","hungry",3,"n"
"14815","MM_083","show","tv",1,"n"
"14816","MM_083","show","movie",2,"n"
"14817","MM_083","show","couch",3,"n"
"14818","MM_083","dance","move",1,"n"
"14819","MM_083","dance","watch",2,"n"
"14820","MM_083","dance","flip",3,"n"
"14821","MM_083","run","hard",1,"n"
"14822","MM_083","run","long",2,"n"
"14823","MM_083","run","hot",3,"n"
"14824","MM_083","teacher","school",1,"n"
"14825","MM_083","teacher","woman",2,"n"
"14826","MM_083","teacher","learn",3,"n"
"14827","MM_083","thirsty","water",1,"n"
"14828","MM_083","thirsty","dry",2,"n"
"14829","MM_083","thirsty","good",3,"n"
"14830","MM_083","hi","hello",1,"n"
"14831","MM_083","hi","hola",2,"n"
"14832","MM_083","hi","bye",3,"n"
"14833","MM_083","game","video",1,"n"
"14834","MM_083","game","board",2,"n"
"14835","MM_083","game","cards",3,"n"
"14836","MM_083","pillow","blanket",1,"n"
"14837","MM_083","pillow","bed",2,"n"
"14838","MM_083","pillow","sleep",3,"n"
"14839","MM_083","ankle","socks",1,"n"
"14840","MM_083","ankle","shoes",2,"n"
"14841","MM_083","ankle","bone",3,"n"
"14842","MM_083","kiss","love",1,"n"
"14843","MM_083","kiss","like",2,"n"
"14844","MM_083","kiss","hug",3,"n"
"14845","MM_083","coffee","bean",1,"n"
"14846","MM_083","coffee","mug",2,"n"
"14847","MM_083","coffee","warm",3,"n"
"14848","MM_083","careful","slow",1,"n"
"14849","MM_083","careful","steady",2,"n"
"14850","MM_083","careful","thoughtful",3,"n"
"14851","MM_083","jump","high",1,"n"
"14852","MM_083","jump","legs",2,"n"
"14853","MM_083","jump","excersise",3,"n"
"14854","MM_083","purse","outfit",1,"n"
"14855","MM_083","purse","clear",2,"n"
"14856","MM_083","purse","sparkly",3,"n"
"14857","MM_083","glasses","vision",1,"n"
"14858","MM_083","glasses","cornea",2,"n"
"14859","MM_083","glasses","lens",3,"n"
"14860","MM_083","wind","air",1,"n"
"14861","MM_083","wind","breathe",2,"n"
"14862","MM_083","wind","nature",3,"n"
"14863","MM_083","try","hard",1,"n"
"14864","MM_083","try","work",2,"n"
"14865","MM_083","try","study",3,"n"
"14866","MM_083","hug","kiss",1,"n"
"14867","MM_083","hug","love",2,"n"
"14868","MM_083","hug","relationships",3,"n"
"14869","MM_083","doctor","cardio",1,"n"
"14870","MM_083","doctor","heart",2,"n"
"14871","MM_083","doctor","scrubs",3,"n"
"14872","MM_083","people","love",1,"n"
"14873","MM_083","people","happy",2,"n"
"14874","MM_083","people","family",3,"n"
"14875","MM_083","drive","car",1,"n"
"14876","MM_083","drive","music",2,"n"
"14877","MM_083","drive","directions",3,"n"
"14878","MM_083","yogurt","white",1,"n"
"14879","MM_083","yogurt","thick",2,"n"
"14880","MM_083","yogurt","tasty",3,"n"
"14881","MM_083","church","god",1,"n"
"14882","MM_083","church","love",2,"n"
"14883","MM_083","church","trust",3,"n"
"14884","MM_083","why","confused",1,"n"
"14885","MM_083","why","ask",2,"n"
"14886","MM_083","why","question",3,"n"
"14887","MM_083","medicine","doctor",1,"n"
"14888","MM_083","medicine","hospital",2,"n"
"14889","MM_083","medicine","sick",3,"n"
"14890","MM_083","tiny","kid",1,"n"
"14891","MM_083","tiny","small",2,"n"
"14892","MM_083","tiny","young",3,"n"
"14893","MM_083","feed","eat",1,"n"
"14894","MM_083","feed","food",2,"n"
"14895","MM_083","feed","hungry",3,"n"
"14896","MM_083","truck","boy",1,"n"
"14897","MM_083","truck","drive",2,"n"
"14898","MM_083","truck","people",3,"n"
"14899","MM_083","turn","stop",1,"n"
"14900","MM_083","turn","light",2,"n"
"14901","MM_083","turn","car",3,"n"
"14902","MM_083","bench","sit",1,"n"
"14903","MM_083","bench","outside",2,"n"
"14904","MM_083","bench","nature",3,"n"
"14905","MM_083","climb","mountain",1,"n"
"14906","MM_083","climb","steps",2,"n"
"14907","MM_083","climb","stairs",3,"n"
"14908","MM_083","more","give",1,"n"
"14909","MM_083","more","take",2,"n"
"14910","MM_083","more","add",3,"n"
"14911","MM_083","coke","drink",1,"n"
"14912","MM_083","coke","red",2,"n"
"14913","MM_083","coke","sode",3,"n"
"14914","MM_083","yes","okay",1,"n"
"14915","MM_083","yes","indeed",2,"n"
"14916","MM_083","yes","alright",3,"n"
"14917","MM_083","movie","watch",1,"n"
"14918","MM_083","movie","show",2,"n"
"14919","MM_083","movie","book",3,"n"
"14920","MM_083","daddy","father",1,"n"
"14921","MM_083","daddy","family",2,"n"
"14922","MM_083","daddy","kid",3,"n"
"14923","MM_083","hat","head",1,"n"
"14924","MM_083","hat","wear",2,"n"
"14925","MM_083","hat","cold",3,"n"
"14926","MM_083","please","beg",1,"n"
"14927","MM_083","please","give",2,"n"
"14928","MM_083","please","ask",3,"n"
"14929","MM_083","little","kid",1,"n"
"14930","MM_083","little","small",2,"n"
"14931","MM_083","little","tiny",3,"n"
"14932","MM_083","shopping","money",1,"n"
"14933","MM_083","shopping","buy",2,"n"
"14934","MM_083","shopping","clothes",3,"n"
"14935","MM_083","with","along",1,"n"
"14936","MM_083","with","together",2,"n"
"14937","MM_083","with","us",3,"n"
"14938","MM_083","talk","to",1,"n"
"14939","MM_083","talk","mouth",2,"n"
"14940","MM_083","talk","communicate",3,"n"
"14941","MM_084","teacher","school",1,"c"
"14942","MM_084","teacher","work",2,"c"
"14943","MM_084","teacher","adult",3,"c"
"14944","MM_084","run","physical",1,"c"
"14945","MM_084","run","good",2,"c"
"14946","MM_084","run","healthy",3,"c"
"14947","MM_084","climb","sport",1,"c"
"14948","MM_084","climb","fun",2,"c"
"14949","MM_084","climb","tree",3,"c"
"14950","MM_084","hug","warmth",1,"c"
"14951","MM_084","hug","kind",2,"c"
"14952","MM_084","hug","common",3,"c"
"14953","MM_084","pillow","sleep",1,"c"
"14954","MM_084","pillow","rest",2,"c"
"14955","MM_084","pillow","night",3,"c"
"14956","MM_084","daddy","adult",1,"c"
"14957","MM_084","daddy","child",2,"c"
"14958","MM_084","daddy","young",3,"c"
"14959","MM_084","more","add",1,"c"
"14960","MM_084","more","",2,"c"
"14961","MM_084","more","",3,"c"
"14962","MM_084","truck","automobile",1,"c"
"14963","MM_084","truck","work",2,"c"
"14964","MM_084","truck","construction",3,"c"
"14965","MM_084","tiny","small",1,"c"
"14966","MM_084","tiny","",2,"c"
"14967","MM_084","tiny","unimportant",3,"c"
"14968","MM_084","thirsty","water",1,"c"
"14969","MM_084","thirsty","needed",2,"c"
"14970","MM_084","thirsty","animal",3,"c"
"14971","MM_084","stand","feet",1,"c"
"14972","MM_084","stand","always",2,"c"
"14973","MM_084","stand","humans",3,"c"
"14974","MM_084","hat","wear",1,"c"
"14975","MM_084","hat","sun",2,"c"
"14976","MM_084","hat","shade",3,"c"
"14977","MM_084","why","question",1,"c"
"14978","MM_084","why","answer",2,"c"
"14979","MM_084","why","common",3,"c"
"14980","MM_084","hi","welcome",1,"c"
"14981","MM_084","hi","introduction",2,"c"
"14982","MM_084","hi","greeting",3,"c"
"14983","MM_084","love","everyday",1,"c"
"14984","MM_084","love","family",2,"c"
"14985","MM_084","love","partner",3,"c"
"14986","MM_084","talk","conversation",1,"c"
"14987","MM_084","talk","required",2,"c"
"14988","MM_084","talk","common",3,"c"
"14989","MM_084","please","asking",1,"c"
"14990","MM_084","please","question",2,"c"
"14991","MM_084","please","",3,"c"
"14992","MM_084","like","filler",1,"c"
"14993","MM_084","like","used",2,"c"
"14994","MM_084","like","different",3,"c"
"14995","MM_084","high","height",1,"c"
"14996","MM_084","high","drugs",2,"c"
"14997","MM_084","high","tall",3,"c"
"14998","MM_084","game","video",1,"c"
"14999","MM_084","game","fun",2,"c"
"15000","MM_084","game","exciting",3,"c"
"15001","MM_084","fine","answer",1,"c"
"15002","MM_084","fine","describing",2,"c"
"15003","MM_084","fine","good",3,"c"
"15004","MM_084","tiger","lsu",1,"c"
"15005","MM_084","tiger","animal",2,"c"
"15006","MM_084","tiger","fur",3,"c"
"15007","MM_084","kitchen","food",1,"c"
"15008","MM_084","kitchen","knife",2,"c"
"15009","MM_084","kitchen","home",3,"c"
"15010","MM_084","mommy","parent",1,"c"
"15011","MM_084","mommy","adult",2,"c"
"15012","MM_084","mommy","child",3,"c"
"15013","MM_084","light","fire",1,"c"
"15014","MM_084","light","weight",2,"c"
"15015","MM_084","light","hearted",3,"c"
"15016","MM_084","people","humans",1,"c"
"15017","MM_084","people","crowd",2,"c"
"15018","MM_084","people","group",3,"c"
"15019","MM_084","coffee","energy",1,"c"
"15020","MM_084","coffee","natural",2,"c"
"15021","MM_084","coffee","stain",3,"c"
"15022","MM_084","mine","coal",1,"c"
"15023","MM_084","mine","underground",2,"c"
"15024","MM_084","mine","resource",3,"c"
"15025","MM_084","pizza","food",1,"c"
"15026","MM_084","pizza","slice",2,"c"
"15027","MM_084","pizza","kid",3,"c"
"15028","MM_084","purse","storage",1,"c"
"15029","MM_084","purse","wallet",2,"c"
"15030","MM_084","purse","woman",3,"c"
"15031","MM_084","bedroom","sleep",1,"c"
"15032","MM_084","bedroom","home",2,"c"
"15033","MM_084","bedroom","nice",3,"c"
"15034","MM_084","wind","cold",1,"c"
"15035","MM_084","wind","motion",2,"c"
"15036","MM_084","wind","weather",3,"c"
"15037","MM_084","church","school",1,"c"
"15038","MM_084","church","god",2,"c"
"15039","MM_084","church","cross",3,"c"
"15040","MM_084","empty","nothing",1,"c"
"15041","MM_084","empty","case",2,"c"
"15042","MM_084","empty","bottle",3,"c"
"15043","MM_084","yogurt","food",1,"c"
"15044","MM_084","yogurt","smooth",2,"c"
